,Unnamed: 0,place,time,pace,age,gender,location,state,divPlace,divTot
16490,16490,1836,77.77,7.777,34.0,M,Washington DC,DC,414.0,1490.0
16491,16491,6080,102.65,10.265,29.0,F,Fairfax VA,VA,1856.0,2782.0
16492,16492,7156,135.72,13.572,23.0,M,Washington Dc DC,DC,346.0,347.0
16493,16493,7080,106.98,10.698,32.0,F,Avondale PA,PA,1579.0,2228.0
16494,16494,793,70.1,7.01,43.0,M,Baltimore MD,MD,83.0,931.0
16495,16495,61,64.67,6.4670000000000005,48.0,F,Ellicott City MD,MD,2.0,554.0
16496,16496,4226,95.97,9.597,31.0,F,McLean VA,VA,929.0,2228.0
16497,16497,3423,93.18,9.318,75.0,F,Princeton NJ,NJ,1.0,1.0
16498,16498,3492,93.42,9.342,25.0,F,Pittsburgh PA,PA,1086.0,2782.0
16499,16499,5814,101.53,10.153,36.0,F,Richmond VA,VA,782.0,1367.0
16500,16500,4505,96.93,9.693,30.0,F,Arlington VA,VA,997.0,2228.0
16501,16501,4207,90.65,9.065,39.0,M,Middletown DE,DE,653.0,1093.0
16502,16502,3352,86.2,8.62,27.0,M,Arlington VA,VA,752.0,1457.0
16503,16503,2145,87.85,8.785,38.0,F,Arlington VA,VA,260.0,1367.0
16504,16504,5552,99.03,9.903,54.0,M,N.Bethesda MD,MD,365.0,483.0
16505,16505,4752,93.78,9.378,65.0,M,Annandale VA,VA,27.0,79.0
16506,16506,5406,97.87,9.787,62.0,M,Burke VA,VA,116.0,196.0
16507,16507,390,74.88,7.487999999999999,39.0,F,Washington DC,DC,47.0,1367.0
16508,16508,7496,108.98,10.898,45.0,F,Crozet VA,VA,413.0,554.0
16509,16509,8676,117.38,11.738,26.0,F,Washington DC,DC,2556.0,2782.0
16510,16510,610,68.2,6.82,36.0,M,Washington DC,DC,78.0,1093.0
16511,16511,3636,93.92,9.392,37.0,F,Ashburn VA,VA,492.0,1367.0
16512,16512,2707,82.87,8.287,35.0,M,Fairfax VA,VA,391.0,1093.0
16513,16513,1174,73.33,7.332999999999998,31.0,M,Alexandria VA,VA,283.0,1490.0
16514,16514,4739,97.6,9.76,27.0,F,Cumberland RI,RI,1478.0,2782.0
16515,16515,2168,87.93,8.793,27.0,F,Washington DC,DC,689.0,2782.0
16516,16516,4612,97.25,9.725,31.0,F,Arlington VA,VA,1020.0,2228.0
16517,16517,7901,111.5,11.15,33.0,F,Silver Spring MD,MD,1774.0,2228.0
16518,16518,680,78.28,7.8279999999999985,33.0,F,Washington DC,DC,158.0,2228.0
16519,16519,1269,74.1,7.41,27.0,M,Washington DC,DC,302.0,1457.0
16520,16520,5401,100.02,10.002,39.0,F,Annandale VA,VA,728.0,1367.0
16521,16521,7085,128.52,12.852,34.0,M,Arlington VA,VA,1467.0,1490.0
16522,16522,1996,78.58,7.858,31.0,M,Washington DC,DC,453.0,1490.0
16523,16523,3177,92.2,9.22,26.0,F,Arlington VA,VA,1002.0,2782.0
16524,16524,3673,94.03,9.403,25.0,F,Washington DC,DC,1127.0,2782.0
16525,16525,6070,103.52,10.352,40.0,M,Alexandria VA,VA,779.0,931.0
16526,16526,4659,93.2,9.32,44.0,M,Rockville MD,MD,611.0,931.0
16527,16527,1879,77.95,7.795,34.0,M,Falls Church VA,VA,424.0,1490.0
16528,16528,6794,114.9,11.49,28.0,M,Baltimore MD,MD,1395.0,1457.0
16529,16529,9589,134.78,13.478,28.0,F,Brooklyn NY,NY,2760.0,2782.0
16530,16530,1614,76.43,7.643,47.0,M,Fairfax VA,VA,138.0,648.0
16531,16531,7527,109.15,10.915,24.0,F,Washington DC,DC,821.0,974.0
16532,16532,265,72.8,7.28,24.0,F,Bethesda MD,MD,39.0,974.0
16533,16533,5905,101.98,10.198,48.0,M,Bolling Afb DC,DC,524.0,648.0
16534,16534,3452,93.27,9.327,28.0,F,Alexandria VA,VA,1075.0,2782.0
16535,16535,8790,118.43,11.843,35.0,F,Fairfax VA,VA,1214.0,1367.0
16536,16536,3473,93.33,9.333,35.0,F,Alexandria VA,VA,460.0,1367.0
16537,16537,5553,100.58,10.058,39.0,F,Sterling VA,VA,748.0,1367.0
16538,16538,3860,94.73,9.473,50.0,F,Kensington MD,MD,126.0,397.0
16539,16539,7972,112.07,11.207,38.0,F,Rockville MD,MD,1086.0,1367.0
16540,16540,5288,99.58,9.958,25.0,F,Rockville MD,MD,1631.0,2782.0
16541,16541,2882,83.82,8.382,32.0,M,Alexandria VA,VA,637.0,1490.0
16542,16542,186,61.37,6.1370000000000005,25.0,M,Washington DC,DC,58.0,1457.0
16543,16543,1591,85.2,8.52,26.0,F,Arlington VA,VA,513.0,2782.0
16544,16544,8921,119.9,11.99,35.0,F,Rockville MD,MD,1236.0,1367.0
16545,16545,8744,117.93,11.793,30.0,F,Woodridge IL,IL,1979.0,2228.0
16546,16546,514,67.17,6.7170000000000005,44.0,M,Washington DC,DC,46.0,931.0
16547,16547,6397,103.95,10.395,34.0,F,Chevy Chase MD,MD,1431.0,2228.0
16548,16548,6191,104.92,10.492,44.0,M,Washington DC,DC,799.0,931.0
16549,16549,821,79.65,7.965,44.0,F,Washington DC,DC,68.0,974.0
16550,16550,822,79.67,7.967,24.0,F,Fairfax Station VA,VA,115.0,974.0
16551,16551,4880,98.1,9.81,31.0,F,Washington DC,DC,1089.0,2228.0
16552,16552,7555,109.28,10.928,27.0,F,Washington DC,DC,2279.0,2782.0
16553,16553,4920,98.23,9.823,23.0,F,Washington DC,DC,598.0,974.0
16554,16554,4262,96.05,9.605,30.0,F,Arlington VA,VA,939.0,2228.0
16555,16555,8629,116.97,11.697,32.0,F,District Heights MD,MD,1951.0,2228.0
16556,16556,1172,82.4,8.24,30.0,F,Lynchburg VA,VA,258.0,2228.0
16557,16557,1928,78.23,7.822999999999999,26.0,M,Washington DC,DC,459.0,1457.0
16558,16558,1101,81.95,8.195,49.0,F,Bethesda MD,MD,53.0,554.0
16559,16559,5613,99.53,9.953,43.0,M,Chantilly VA,VA,730.0,931.0
16560,16560,8980,120.55,12.055,22.0,F,Washington DC,DC,941.0,974.0
16561,16561,3652,93.97,9.397,40.0,F,Chesapeake Beach MD,MD,341.0,974.0
16562,16562,6617,111.3,11.13,56.0,M,Bowie MD,MD,327.0,375.0
16563,16563,8291,114.27,11.427,49.0,F,Fort Washington MD,MD,460.0,554.0
16564,16564,2684,90.17,9.017,44.0,F,Fort Meade MD,MD,261.0,974.0
16565,16565,2604,82.22,8.222000000000001,38.0,M,Rockville MD,MD,375.0,1093.0
16566,16566,3591,87.43,8.743,36.0,M,California MD,MD,554.0,1093.0
16567,16567,5748,101.27,10.127,29.0,F,Arlington VA,VA,1763.0,2782.0
16568,16568,7317,108.0,10.8,47.0,F,Jackson NJ,NJ,401.0,554.0
16569,16569,906,80.35,8.035,39.0,F,Washington DC,DC,107.0,1367.0
16570,16570,8376,114.98,11.498,27.0,F,Silver Spring MD,MD,2474.0,2782.0
16571,16571,4538,97.03,9.703,33.0,F,Lansdale PA,PA,1002.0,2228.0
16572,16572,6831,105.72,10.572,36.0,F,Annapolis MD,MD,925.0,1367.0
16573,16573,5263,97.0,9.7,28.0,M,Washington DC,DC,1120.0,1457.0
16574,16574,7104,130.13,13.013,30.0,M,Pikesville MD,MD,1474.0,1490.0
16575,16575,5285,99.57,9.957,24.0,F,Washington DC,DC,631.0,974.0
16576,16576,8174,113.5,11.35,32.0,F,Edison NJ,NJ,1849.0,2228.0
16577,16577,894,71.07,7.107,25.0,M,McLean VA,VA,218.0,1457.0
16578,16578,2342,80.58,8.058,32.0,M,Alexandria VA,VA,509.0,1490.0
16579,16579,261,63.13,6.313,48.0,M,Falls Church VA,VA,22.0,648.0
16580,16580,9305,126.45,12.645,30.0,F,Arlington VA,VA,2110.0,2228.0
16581,16581,6163,102.92,10.292,34.0,F,Arlington VA,VA,1374.0,2228.0
16582,16582,1839,77.77,7.777,49.0,M,Fort Washington MD,MD,162.0,648.0
16583,16583,47,55.9,5.59,30.0,M,Washington DC,DC,11.0,1490.0
16584,16584,2140,87.83,8.783,47.0,F,Rye NH,NH,110.0,554.0
16585,16585,5923,101.97,10.197,22.0,F,Washington DC,DC,700.0,974.0
16586,16586,2328,80.47,8.047,49.0,M,Alexandria VA,VA,206.0,648.0
16587,16587,1466,84.45,8.445,27.0,F,Oreland PA,PA,472.0,2782.0
16588,16588,5967,102.15,10.215,27.0,F,Brooklyn NY,NY,1820.0,2782.0
16589,16589,3121,85.03,8.503,32.0,M,Quantico VA,VA,689.0,1490.0
16590,16590,663,68.82,6.8820000000000014,38.0,M,Falls Church VA,VA,89.0,1093.0
16591,16591,3629,87.63,8.763,30.0,M,Somerville MA,MA,802.0,1490.0
16592,16592,4910,94.8,9.48,27.0,M,Alexandria VA,VA,1057.0,1457.0
16593,16593,5914,102.08,10.208,37.0,M,Fairfax VA,VA,904.0,1093.0
16594,16594,8644,117.13,11.713,44.0,F,Falls Church VA,VA,853.0,974.0
16595,16595,5108,95.98,9.598,30.0,M,Columbia MD,MD,1091.0,1490.0
16596,16596,4036,89.7,8.97,37.0,M,Washington DC,DC,626.0,1093.0
16597,16597,6152,102.88,10.288,33.0,F,Edison NJ,NJ,1371.0,2228.0
16598,16598,284,63.53,6.353,34.0,M,Chicago IL,IL,84.0,1490.0
16599,16599,1644,85.48,8.548,45.0,F,Oak Hill VA,VA,81.0,554.0
16600,16600,4133,90.23,9.023,41.0,M,San Tan Valley AZ,AZ,530.0,931.0
16601,16601,766,79.2,7.92,34.0,F,Elmira Heights NY,NY,180.0,2228.0
16602,16602,3840,94.65,9.465,28.0,F,New York NY,NY,1178.0,2782.0
16603,16603,6319,103.65,10.365,22.0,F,Poolesville MD,MD,735.0,974.0
16604,16604,4935,94.9,9.49,44.0,M,Leesburg VA,VA,641.0,931.0
16605,16605,3654,87.72,8.772,57.0,M,Potomac MD,MD,142.0,375.0
16606,16606,2725,82.93,8.293,21.0,M,Baltimore MD,MD,156.0,347.0
16607,16607,3865,88.77,8.877,28.0,M,Centreville VA,VA,847.0,1457.0
16608,16608,3875,88.8,8.88,40.0,M,Hampstead NC,NC,493.0,931.0
16609,16609,7218,107.6,10.76,27.0,F,Annandale VA,VA,2193.0,2782.0
16610,16610,2641,82.48,8.248,25.0,M,Tempe AZ,AZ,616.0,1457.0
16611,16611,4641,97.33,9.733,42.0,F,Fairfax VA,VA,437.0,974.0
16612,16612,6424,104.03,10.403,30.0,F,Arlington VA,VA,1439.0,2228.0
16613,16613,5457,98.22,9.822,37.0,M,Bethesda MD,MD,837.0,1093.0
16614,16614,6219,103.18,10.318,49.0,F,East Hartford CT,CT,342.0,554.0
16615,16615,6346,103.73,10.373,29.0,F,Arlington VA,VA,1935.0,2782.0
16616,16616,8371,114.95,11.495,29.0,F,Hopewell VA,VA,2471.0,2782.0
16617,16617,4441,96.68,9.668,29.0,F,Dumfries VA,VA,1382.0,2782.0
16618,16618,4859,94.48,9.448,35.0,M,Memphis TN,TN,754.0,1093.0
16619,16619,7042,124.25,12.425,33.0,M,Arlington VA,VA,1460.0,1490.0
16620,16620,3259,92.57,9.257,30.0,F,Bethesda MD,MD,696.0,2228.0
16621,16621,6327,103.67,10.367,28.0,F,Washington DC,DC,1930.0,2782.0
16622,16622,9154,123.3,12.33,34.0,F,Washington DC,DC,2080.0,2228.0
16623,16623,1079,81.75,8.175,29.0,F,Alexandria VA,VA,349.0,2782.0
16624,16624,6814,105.62,10.562,25.0,F,Nashville TN,TN,2086.0,2782.0
16625,16625,319,73.7,7.37,25.0,F,Washington DC,DC,114.0,2782.0
16626,16626,910,80.38,8.038,23.0,F,Vienna VA,VA,129.0,974.0
16627,16627,4023,89.62,8.962,33.0,M,South Riding VA,VA,879.0,1490.0
16628,16628,4275,96.08,9.608,30.0,F,Washington DC,DC,942.0,2228.0
16629,16629,3040,91.68,9.168,34.0,F,Washington DC,DC,660.0,2228.0
16630,16630,3078,84.87,8.487,30.0,M,Arlington VA,VA,682.0,1490.0
16631,16631,3794,94.48,9.448,45.0,F,Rockville MD,MD,195.0,554.0
16632,16632,6254,103.35,10.335,28.0,F,Washington DC,DC,1910.0,2782.0
16633,16633,4827,97.9,9.79,50.0,F,Annandale VA,VA,156.0,397.0
16634,16634,1112,82.0,8.2,29.0,F,Falls Church VA,VA,360.0,2782.0
16635,16635,653,78.0,7.8,36.0,F,Alexandria VA,VA,74.0,1367.0
16636,16636,6907,118.45,11.845,59.0,M,Gaithersburg MD,MD,350.0,375.0
16637,16637,3554,87.22,8.722000000000001,36.0,M,Baltimore MD,MD,543.0,1093.0
16638,16638,6760,105.35,10.535,34.0,F,North Bethesda MD,MD,1507.0,2228.0
16639,16639,9310,126.52,12.652,29.0,F,Oakton VA,VA,2698.0,2782.0
16640,16640,7133,132.22,13.222,36.0,M,Silver Spring MD,MD,1084.0,1093.0
16641,16641,6007,102.93,10.293,35.0,M,Arlington VA,VA,920.0,1093.0
16642,16642,6707,105.1,10.51,51.0,F,Mead WA,WA,228.0,397.0
16643,16643,5753,100.62,10.062,38.0,M,South Riding VA,VA,874.0,1093.0
16644,16644,6136,102.83,10.283,30.0,F,Chantilly VA,VA,1365.0,2228.0
16645,16645,4126,90.17,9.017,54.0,M,Waldorf MD,MD,265.0,483.0
16646,16646,3839,88.65,8.865,49.0,M,Arlington VA,VA,336.0,648.0
16647,16647,2895,91.05,9.105,43.0,F,Huntingtown MD,MD,274.0,974.0
16648,16648,3444,86.7,8.67,34.0,M,Washington DC,DC,759.0,1490.0
16649,16649,1783,77.47,7.747000000000001,44.0,M,New York NY,NY,222.0,931.0
16650,16650,2598,82.2,8.22,25.0,M,Washington Dc DC,DC,611.0,1457.0
16651,16651,6652,111.73,11.173,40.0,M,Bethesda MD,MD,865.0,931.0
16652,16652,7316,107.98,10.798,47.0,F,Arlington VA,VA,400.0,554.0
16653,16653,7955,111.93,11.193,31.0,F,Fairfax VA,VA,1789.0,2228.0
16654,16654,2480,89.23,8.923,23.0,F,Washington DC,DC,314.0,974.0
16655,16655,5536,98.8,9.88,43.0,M,Alexandria VA,VA,718.0,931.0
16656,16656,1010,72.1,7.21,31.0,M,Harrisburg PA,PA,255.0,1490.0
16657,16657,2895,83.88,8.388,31.0,M,Washington DC,DC,641.0,1490.0
16658,16658,5788,100.88,10.088,43.0,M,Woodbridge VA,VA,749.0,931.0
16659,16659,4005,89.5,8.95,23.0,M,Houston TX,TX,210.0,347.0
16660,16660,5176,96.4,9.64,28.0,M,Arlington VA,VA,1104.0,1457.0
16661,16661,5918,102.15,10.215,47.0,M,Lorton VA,VA,525.0,648.0
16662,16662,3671,94.02,9.402,35.0,F,Gaithersburg MD,MD,496.0,1367.0
16663,16663,7839,111.12,11.112,46.0,F,McLean VA,VA,434.0,554.0
16664,16664,1513,75.82,7.582000000000002,25.0,M,Alexandria VA,VA,359.0,1457.0
16665,16665,488,76.07,7.607,39.0,F,Bethesda MD,MD,60.0,1367.0
16666,16666,885,80.23,8.023,31.0,F,Arlington VA,VA,202.0,2228.0
16667,16667,8934,120.13,12.013,49.0,F,Flushing NY,NY,496.0,554.0
16668,16668,3508,93.5,9.35,31.0,F,Annandale VA,VA,766.0,2228.0
16669,16669,4412,96.58,9.658,35.0,F,Burke VA,VA,585.0,1367.0
16670,16670,3872,94.77,9.477,47.0,F,Brooklyn NY,NY,200.0,554.0
16671,16671,3184,85.38,8.538,27.0,M,Arlington VA,VA,712.0,1457.0
16672,16672,5982,102.25,10.225,25.0,F,Bethesda MD,MD,1824.0,2782.0
16673,16673,3871,94.77,9.477,24.0,F,Washington DC,DC,505.0,974.0
16674,16674,8368,114.93,11.493,39.0,F,Rahway NJ,NJ,1148.0,1367.0
16675,16675,2283,80.17,8.017000000000001,28.0,M,Washington DC,DC,550.0,1457.0
16676,16676,2830,83.5,8.35,42.0,M,North Potomac MD,MD,364.0,931.0
16677,16677,6939,106.22,10.622,47.0,F,Oxford PA,PA,385.0,554.0
16678,16678,3049,84.75,8.475,39.0,M,Vienna VA,VA,460.0,1093.0
16679,16679,6322,103.65,10.365,61.0,F,Arlington VA,VA,31.0,93.0
16680,16680,6635,104.85,10.485,35.0,F,Plum PA,PA,897.0,1367.0
16681,16681,7005,106.55,10.655,44.0,F,Fairfax VA,VA,685.0,974.0
16682,16682,3144,85.15,8.515,42.0,M,Fredericksburg VA,VA,408.0,931.0
16683,16683,1044,72.33,7.233,41.0,M,Huntingtown MD,MD,110.0,931.0
16684,16684,8718,117.65,11.765,38.0,F,Damascus MD,MD,1201.0,1367.0
16685,16685,6840,115.92,11.592,25.0,M,College Park MD,MD,1403.0,1457.0
16686,16686,828,70.43,7.042999999999998,26.0,M,Arlington VA,VA,203.0,1457.0
16687,16687,3883,94.78,9.478,67.0,F,Vienna VA,VA,10.0,35.0
16688,16688,4181,95.83,9.583,43.0,F,New York NY,NY,394.0,974.0
16689,16689,1009,81.25,8.125,27.0,F,Washington DC,DC,331.0,2782.0
16690,16690,7133,107.25,10.725,32.0,F,Washington DC,DC,1592.0,2228.0
16691,16691,3068,91.73,9.173,43.0,F,Arlington VA,VA,285.0,974.0
16692,16692,6532,104.45,10.445,26.0,F,Rockville MD,MD,1993.0,2782.0
16693,16693,6606,104.73,10.473,44.0,F,Vienna VA,VA,635.0,974.0
16694,16694,7051,125.28,12.528,38.0,M,Potomac Falls VA,VA,1071.0,1093.0
16695,16695,6741,105.3,10.53,44.0,F,Silver Spring MD,MD,656.0,974.0
16696,16696,18,51.45,5.145,29.0,M,Rockville MD,MD,8.0,1457.0
16697,16697,3035,91.67,9.167,36.0,F,Arlington VA,VA,396.0,1367.0
16698,16698,263,63.13,6.313,54.0,M,Crownsville MD,MD,15.0,483.0
16699,16699,2055,78.93,7.893,41.0,M,Washington DC,DC,259.0,931.0
16700,16700,5961,102.13,10.213,49.0,F,Wynnewood PA,PA,332.0,554.0
16701,16701,2366,88.77,8.877,22.0,F,Silver Spring MD,MD,301.0,974.0
16702,16702,1780,77.45,7.745,28.0,M,Brooklyn NY,NY,426.0,1457.0
16703,16703,3399,86.45,8.645,36.0,M,Alexandria VA,VA,517.0,1093.0
16704,16704,9630,137.1,13.71,35.0,F,Aldie VA,VA,1342.0,1367.0
16705,16705,6681,105.0,10.5,36.0,F,Arlington VA,VA,904.0,1367.0
16706,16706,3274,85.8,8.58,41.0,M,Arlington VA,VA,422.0,931.0
16707,16707,6478,104.22,10.422,37.0,F,Arlington VA,VA,874.0,1367.0
16708,16708,5727,101.18,10.118,27.0,F,Baltimore MD,MD,1758.0,2782.0
16709,16709,4906,94.78,9.478,34.0,M,Arlington VA,VA,1052.0,1490.0
16710,16710,4042,89.75,8.975,33.0,M,Norfolk VA,VA,883.0,1490.0
16711,16711,2026,78.82,7.8820000000000014,29.0,M,New York NY,NY,481.0,1457.0
16712,16712,2918,91.13,9.113,50.0,F,Sykesville MD,MD,94.0,397.0
16713,16713,1968,87.15,8.715,34.0,F,Wayne PA,PA,436.0,2228.0
16714,16714,250,72.55,7.255,32.0,F,Coatesville PA,PA,60.0,2228.0
16715,16715,633,77.82,7.782,33.0,F,Uniontown OH,OH,147.0,2228.0
16716,16716,4082,89.98,8.998,29.0,M,Reston VA,VA,895.0,1457.0
16717,16717,8298,114.28,11.428,38.0,F,Fairfax VA,VA,1137.0,1367.0
16718,16718,5227,96.72,9.672,52.0,M,Herndon VA,VA,349.0,483.0
16719,16719,1752,77.3,7.73,51.0,M,Washington DC,DC,97.0,483.0
16720,16720,6145,104.32,10.432,51.0,M,Ashburn VA,VA,411.0,483.0
16721,16721,1479,75.63,7.563,38.0,M,Chevy Chase MD,MD,223.0,1093.0
16722,16722,483,66.75,6.675,25.0,M,Silver Spring MD,MD,127.0,1457.0
16723,16723,5578,100.67,10.067,25.0,F,Arlington VA,VA,1722.0,2782.0
16724,16724,4466,92.13,9.213,63.0,M,Pittsburgh PA,PA,80.0,196.0
16725,16725,438,66.12,6.612,31.0,M,Washington DC,DC,127.0,1490.0
16726,16726,1934,78.27,7.827000000000001,28.0,M,Washington DC,DC,461.0,1457.0
16727,16727,6745,113.87,11.387,35.0,M,Cary NC,NC,1023.0,1093.0
16728,16728,6424,107.97,10.797,50.0,M,McLean VA,VA,431.0,483.0
16729,16729,8675,117.37,11.737,47.0,F,Arlington VA,VA,482.0,554.0
16730,16730,3290,92.67,9.267,22.0,F,College Park MD,MD,436.0,974.0
16731,16731,1005,81.22,8.122,24.0,F,Alexandria VA,VA,140.0,974.0
16732,16732,9005,120.83,12.083,29.0,F,Washington DC,DC,2626.0,2782.0
16733,16733,4476,92.18,9.218,41.0,M,Washington DC,DC,585.0,931.0
16734,16734,5191,99.22,9.922,27.0,F,East Meadow NY,NY,1606.0,2782.0
16735,16735,3652,87.7,8.77,16.0,M,Chagrin Falls OH,OH,44.0,66.0
16736,16736,5178,96.4,9.64,35.0,M,Alexandria VA,VA,805.0,1093.0
16737,16737,4054,95.4,9.54,29.0,F,Washington DC,DC,1247.0,2782.0
16738,16738,2582,82.07,8.207,37.0,M,Owings MD,MD,370.0,1093.0
16739,16739,3212,92.37,9.237,27.0,F,Washington DC,DC,1014.0,2782.0
16740,16740,2044,78.88,7.888,25.0,M,Washington DC,DC,487.0,1457.0
16741,16741,4954,95.02,9.502,36.0,M,North Potomac MD,MD,764.0,1093.0
16742,16742,6197,103.1,10.31,25.0,F,McLean VA,VA,1894.0,2782.0
16743,16743,1248,82.98,8.298,31.0,F,Arlington VA,VA,278.0,2228.0
16744,16744,9052,121.52,12.152,45.0,F,Arlington VA,VA,503.0,554.0
16745,16745,2917,84.0,8.4,26.0,M,Arlington VA,VA,661.0,1457.0
16746,16746,6706,105.1,10.51,40.0,F,New York NY,NY,649.0,974.0
16747,16747,1626,85.4,8.54,33.0,F,Raleigh NC,NC,362.0,2228.0
16748,16748,3042,91.68,9.168,15.0,F,Vienna VA,VA,36.0,83.0
16749,16749,1326,83.53,8.353,25.0,F,Washington DC,DC,429.0,2782.0
16750,16750,8236,114.0,11.4,40.0,F,Silver Spring MD,MD,805.0,974.0
16751,16751,1938,86.98,8.698,23.0,F,Washington DC,DC,253.0,974.0
16752,16752,8778,118.32,11.832,38.0,F,Washington DC,DC,1212.0,1367.0
16753,16753,3464,86.8,8.68,49.0,M,Washington DC,DC,303.0,648.0
16754,16754,1543,84.93,8.493,28.0,F,Washington DC,DC,496.0,2782.0
16755,16755,2990,84.47,8.447000000000001,35.0,M,Parkville MD,MD,449.0,1093.0
16756,16756,4003,95.2,9.52,27.0,F,Washington DC,DC,1236.0,2782.0
16757,16757,9462,129.98,12.998,25.0,F,Washington DC,DC,2727.0,2782.0
16758,16758,6686,105.03,10.503,27.0,F,Fulton MD,MD,2041.0,2782.0
16759,16759,892,71.02,7.102,31.0,M,Falls Church VA,VA,227.0,1490.0
16760,16760,5309,99.67,9.967,45.0,F,Vienna VA,VA,282.0,554.0
16761,16761,8477,115.57,11.557,28.0,F,Rockville MD,MD,2502.0,2782.0
16762,16762,3573,87.32,8.732000000000001,64.0,M,Bethesda MD,MD,61.0,196.0
16763,16763,4968,98.4,9.84,42.0,F,Painted Post NY,NY,472.0,974.0
16764,16764,6491,108.87,10.887,51.0,M,Waldorf MD,MD,441.0,483.0
16765,16765,3298,85.9,8.59,27.0,M,Arlington VA,VA,738.0,1457.0
16766,16766,6399,107.72,10.772,31.0,M,Falls Church VA,VA,1344.0,1490.0
16767,16767,4243,90.83,9.083,48.0,M,Potomac MD,MD,373.0,648.0
16768,16768,26,61.35,6.135,27.0,F,Lebanon PA,PA,16.0,2782.0
16769,16769,5048,95.63,9.563,38.0,M,Arlington VA,VA,779.0,1093.0
16770,16770,5714,101.12,10.112,24.0,F,Washington DC,DC,682.0,974.0
16771,16771,607,77.45,7.745,28.0,F,Germantown MD,MD,206.0,2782.0
16772,16772,4437,91.98,9.198,39.0,M,Washington DC,DC,684.0,1093.0
16773,16773,5273,99.52,9.952,26.0,F,Washington DC,DC,1629.0,2782.0
16774,16774,3524,87.05,8.705,46.0,M,Arlington VA,VA,310.0,648.0
16775,16775,1284,83.27,8.327,54.0,F,Chattanooga TN,TN,41.0,397.0
16776,16776,9547,132.53,13.253,18.0,F,Woodbridge VA,VA,82.0,83.0
16777,16777,4648,93.15,9.315,31.0,M,Philadelphia PA,PA,994.0,1490.0
16778,16778,801,70.18,7.018,33.0,M,Washington DC,DC,212.0,1490.0
16779,16779,7108,107.12,10.712,23.0,F,Ellicott City MD,MD,784.0,974.0
16780,16780,4488,92.23,9.223,38.0,M,Newark DE,DE,689.0,1093.0
16781,16781,1403,84.1,8.41,39.0,F,Arlington VA,VA,175.0,1367.0
16782,16782,7404,108.42,10.842,34.0,F,Philadelphia PA,PA,1659.0,2228.0
16783,16783,5661,99.97,9.997,41.0,M,Arlington VA,VA,737.0,931.0
16784,16784,6992,121.17,12.117,56.0,M,Arlington VA,VA,360.0,375.0
16785,16785,5198,96.52,9.652,37.0,M,Arlington VA,VA,810.0,1093.0
16786,16786,455,75.68,7.568,27.0,F,Baltimore MD,MD,154.0,2782.0
16787,16787,3152,92.07,9.207,56.0,F,Rehoboth Beach DE,DE,46.0,236.0
16788,16788,9126,122.73,12.273,47.0,F,Ellicott City MD,MD,507.0,554.0
16789,16789,4789,97.75,9.775,29.0,F,Arlington VA,VA,1492.0,2782.0
16790,16790,6371,107.3,10.73,66.0,M,Bethesda MD,MD,52.0,79.0
16791,16791,5950,102.48,10.248,35.0,M,Gainesville VA,VA,910.0,1093.0
16792,16792,3558,87.25,8.725,39.0,M,Washington DC,DC,546.0,1093.0
16793,16793,2002,87.3,8.73,23.0,F,Durham NC,NC,261.0,974.0
16794,16794,4720,93.62,9.362,24.0,M,Philadelphia PA,PA,241.0,347.0
16795,16795,4434,96.67,9.667,30.0,F,Washington DC,DC,977.0,2228.0
16796,16796,7244,107.72,10.772,50.0,F,Lusby MD,MD,272.0,397.0
16797,16797,29,61.87,6.187,28.0,F,Charlotte NC,NC,17.0,2782.0
16798,16798,648,68.7,6.87,25.0,M,Arlington VA,VA,167.0,1457.0
16799,16799,6438,104.05,10.405,27.0,F,Reisterstown MD,MD,1959.0,2782.0
16800,16800,2283,88.43,8.843,39.0,F,Oak Park IL,IL,285.0,1367.0
16801,16801,9,57.47,5.747000000000001,30.0,F,Ukraine,Ukraine,3.0,2228.0
16802,16802,4292,91.1,9.11,39.0,M,Pearl River NY,NY,664.0,1093.0
16803,16803,7353,108.22,10.822,23.0,F,Washington DC,DC,805.0,974.0
16804,16804,6855,116.7,11.67,66.0,M,South Orange NJ,NJ,66.0,79.0
16805,16805,3435,86.63,8.663,38.0,M,Silver Spring MD,MD,519.0,1093.0
16806,16806,2880,83.78,8.378,34.0,M,Washington DC,DC,636.0,1490.0
16807,16807,3223,85.53,8.552999999999999,43.0,M,Laplata MD,MD,418.0,931.0
16808,16808,6030,102.43,10.243,42.0,F,Andrews Afb MD,MD,575.0,974.0
16809,16809,2527,89.47,8.947000000000003,27.0,F,Huntersville NC,NC,797.0,2782.0
16810,16810,4584,97.18,9.718,49.0,F,Northport NY,NY,236.0,554.0
16811,16811,7023,106.63,10.663,31.0,F,Washington DC,DC,1570.0,2228.0
16812,16812,1101,72.82,7.282,36.0,M,Oakton VA,VA,165.0,1093.0
16813,16813,479,75.97,7.597,32.0,F,Arlington VA,VA,109.0,2228.0
16814,16814,5714,100.33,10.033,25.0,M,Stafford VA,VA,1207.0,1457.0
16815,16815,995,71.93,7.193,31.0,M,Arlington VA,VA,253.0,1490.0
16816,16816,2798,83.35,8.335,30.0,M,Belcamp MD,MD,620.0,1490.0
16817,16817,6925,106.17,10.617,27.0,F,Brooklyn NY,NY,2110.0,2782.0
16818,16818,8279,114.2,11.42,23.0,F,Granville OH,OH,884.0,974.0
