age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,target
32,blue-collar,single,secondary,0,135,1,0,18,may,3.87,2,-1,0,unknown,no
37,admin.,single,secondary,0,176,1,0,18,may,1.33,2,-1,0,unknown,no
24,blue-collar,single,secondary,0,1421,1,0,18,may,3.48,2,-1,0,unknown,no
33,management,single,secondary,0,2955,1,0,18,may,2.97,2,-1,0,unknown,no
28,blue-collar,single,primary,0,426,1,0,18,may,15.88,3,-1,0,unknown,no
46,services,married,primary,0,116,1,0,18,may,4.45,4,341,3,failure,no
32,self-employed,single,secondary,0,518,1,0,18,may,0.57,7,-1,0,unknown,no
33,technician,single,secondary,0,-363,1,0,18,may,3.57,2,-1,0,unknown,no
48,blue-collar,divorced,secondary,0,-314,1,0,18,may,0.12,5,-1,0,unknown,no
30,admin.,single,secondary,0,2,1,0,18,may,0.93,9,-1,0,unknown,no
30,blue-collar,single,secondary,0,1837,1,0,18,may,1.82,2,-1,0,unknown,no
35,technician,single,secondary,0,-196,1,0,18,may,0.75,2,-1,0,unknown,no
35,technician,single,secondary,0,225,1,0,18,may,0.12,5,-1,0,unknown,no
38,technician,single,secondary,0,-242,1,0,18,may,19.55,3,278,6,success,yes
29,blue-collar,married,primary,0,79,1,0,18,may,0.45,4,356,2,failure,no
38,management,divorced,tertiary,0,-199,1,0,18,may,0.25,3,-1,0,unknown,no
23,services,single,secondary,0,1393,1,1,18,may,0.7,8,-1,0,unknown,no
27,technician,single,secondary,0,292,1,0,18,may,0.75,4,-1,0,unknown,no
36,blue-collar,married,primary,0,1548,1,1,18,may,3.77,2,-1,0,unknown,no
24,services,single,secondary,1,-1414,1,1,18,may,2.85,2,-1,0,unknown,no
31,blue-collar,single,secondary,0,1124,1,0,18,may,1.37,4,-1,0,unknown,no
29,management,single,tertiary,0,722,1,0,18,may,1.35,4,-1,0,unknown,no
35,services,single,secondary,0,719,1,0,18,may,22.65,3,368,3,failure,yes
43,services,married,tertiary,0,519,1,0,18,may,11.92,6,-1,0,unknown,no
31,blue-collar,single,secondary,0,707,1,0,18,may,0.87,2,-1,0,unknown,no
42,services,married,secondary,0,1165,1,0,18,may,8.08,6,-1,0,unknown,no
38,technician,married,secondary,0,976,1,0,18,may,0.53,8,308,3,success,no
26,admin.,single,secondary,0,236,1,1,18,may,0.13,2,-1,0,unknown,no
27,student,single,secondary,0,568,1,0,18,may,0.47,6,-1,0,unknown,no
28,admin.,single,secondary,0,0,1,1,18,may,6.5,5,-1,0,unknown,yes
38,services,divorced,secondary,0,710,1,0,18,may,31.33,2,-1,0,unknown,no
29,unemployed,single,tertiary,0,497,1,0,18,may,10.7,3,298,6,success,yes
20,blue-collar,single,secondary,0,76,1,0,18,may,10.65,2,-1,0,unknown,yes
46,management,single,tertiary,0,6651,0,0,22,may,1.9,1,60,1,failure,no
42,blue-collar,married,secondary,0,366,1,0,22,may,5.4,1,106,1,failure,yes
45,admin.,divorced,secondary,0,397,1,1,22,may,9.7,1,95,2,success,yes
31,services,single,secondary,0,2252,0,0,22,may,6.57,1,-1,0,unknown,no
37,management,married,tertiary,0,3723,0,0,22,may,5.9,1,-1,0,unknown,yes
58,management,divorced,tertiary,0,4256,0,0,22,may,2.02,1,-1,0,unknown,no
32,technician,single,tertiary,0,1625,0,0,22,may,13.27,1,109,1,failure,yes
27,student,single,secondary,0,1925,0,0,22,may,3.17,1,-1,0,unknown,no
59,admin.,married,secondary,0,106,0,0,22,may,3.1,1,-1,0,unknown,yes
45,blue-collar,married,secondary,0,603,0,0,22,may,3.4,1,-1,0,unknown,no
45,admin.,married,secondary,0,6971,0,0,22,may,1.98,1,-1,0,unknown,no
24,management,single,tertiary,0,3197,0,0,22,may,2.87,1,-1,0,unknown,no
33,management,married,tertiary,0,81,1,0,22,may,1.73,1,186,1,failure,no
27,management,single,tertiary,0,377,0,0,22,may,1.52,1,-1,0,unknown,no
39,management,married,secondary,0,18,1,0,22,may,3.83,1,-1,0,unknown,no
38,self-employed,married,secondary,0,8094,0,0,22,may,1.57,7,-1,0,unknown,no
30,management,married,tertiary,0,877,0,0,22,may,2.03,2,108,3,failure,no
54,technician,married,tertiary,0,1188,1,0,22,may,1.48,1,-1,0,unknown,no
36,technician,single,secondary,0,54,0,0,22,may,9.38,1,-1,0,unknown,no
39,technician,married,secondary,0,2266,0,0,22,may,1.43,1,93,4,success,no
36,management,single,tertiary,0,490,0,0,22,may,1.2,1,-1,0,unknown,no
29,management,single,tertiary,0,265,0,0,22,may,8.18,1,-1,0,unknown,yes
37,admin.,married,secondary,0,1314,1,0,22,may,1.23,1,14,9,failure,no
49,unemployed,married,tertiary,0,377,0,0,22,may,2.63,1,59,2,failure,no
37,services,married,secondary,0,1543,1,0,22,may,4.97,1,10,6,failure,yes
59,management,married,tertiary,0,2239,0,0,22,may,7.18,1,-1,0,unknown,yes
47,technician,married,secondary,0,3519,0,1,22,may,2.53,1,-1,0,unknown,no
51,management,married,tertiary,0,0,1,0,22,may,2.8,1,-1,0,unknown,no
36,blue-collar,single,secondary,0,507,1,0,22,may,3.5,1,-1,0,unknown,no
27,technician,divorced,secondary,0,1977,1,0,22,may,7.48,1,-1,0,unknown,yes
34,admin.,married,tertiary,0,10,0,0,22,may,1.35,1,-1,0,unknown,no
59,management,divorced,tertiary,1,0,0,0,22,may,3.98,1,-1,0,unknown,no
31,services,single,secondary,0,658,0,0,22,may,1.67,1,-1,0,unknown,no
28,student,single,secondary,0,5916,0,0,22,may,4.32,1,63,5,failure,no
39,management,single,tertiary,0,0,1,0,22,may,4.52,1,93,3,success,yes
58,retired,divorced,primary,0,720,0,0,22,may,4.17,1,94,4,success,no
59,services,single,secondary,0,0,0,0,22,may,5.33,1,-1,0,unknown,no
60,blue-collar,married,secondary,0,576,0,0,22,may,3.17,1,-1,0,unknown,no
43,services,married,secondary,0,2145,0,0,22,may,4.52,1,183,3,failure,yes
39,technician,married,secondary,0,116,0,0,22,may,9.23,2,-1,0,unknown,yes
39,management,married,tertiary,0,622,0,0,22,may,3.02,2,184,1,failure,no
54,management,married,tertiary,0,511,0,0,22,may,4.4,2,94,3,failure,no
45,management,single,tertiary,0,311,1,1,22,may,1.35,1,-1,0,unknown,no
36,management,married,tertiary,0,332,1,0,22,may,9.43,7,-1,0,unknown,no
26,student,single,secondary,0,620,0,0,22,may,3.72,1,94,1,success,yes
35,management,married,tertiary,0,0,0,0,22,may,1.63,1,-1,0,unknown,no
44,technician,married,secondary,0,2981,1,1,22,may,1.77,1,101,2,failure,no
39,management,single,tertiary,0,307,0,0,22,may,3.03,2,-1,0,unknown,yes
27,student,single,tertiary,0,3733,1,0,22,may,3.3,1,98,6,success,yes
46,services,married,secondary,0,1381,1,0,22,may,1.92,3,379,1,failure,no
32,services,single,secondary,0,3993,0,0,22,may,2.47,2,-1,0,unknown,yes
46,admin.,single,secondary,0,533,0,0,22,may,1.18,1,-1,0,unknown,no
29,management,single,tertiary,0,428,0,0,22,may,4.88,2,-1,0,unknown,yes
32,management,single,tertiary,0,23,0,0,22,may,2.28,2,-1,0,unknown,no
42,management,married,primary,0,5310,1,0,22,may,9.08,2,186,1,success,yes
28,technician,single,secondary,0,1532,0,0,22,may,4.22,1,107,5,failure,no
57,technician,married,secondary,0,573,1,1,22,may,1.75,2,-1,0,unknown,no
30,entrepreneur,single,tertiary,0,999,0,0,22,may,2.62,3,-1,0,unknown,no
26,technician,married,tertiary,0,2026,0,0,22,may,0.72,1,-1,0,unknown,no
40,admin.,married,tertiary,0,1,1,0,22,may,4.15,3,-1,0,unknown,no
38,management,single,tertiary,0,4841,0,0,22,may,9.67,3,-1,0,unknown,no
39,unemployed,single,secondary,0,2208,0,0,22,may,0.38,2,-1,0,unknown,no
29,management,single,tertiary,0,7578,0,0,22,may,0.77,3,-1,0,unknown,no
21,student,single,primary,0,1596,0,0,25,may,1.68,2,-1,0,unknown,no
31,admin.,single,secondary,0,554,1,0,25,may,1.62,3,103,2,failure,no
35,admin.,single,secondary,0,1810,1,0,25,may,1.08,2,-1,0,unknown,no
43,admin.,single,secondary,0,733,1,0,25,may,4.7,1,187,3,success,yes
39,technician,divorced,secondary,0,385,0,0,25,may,10.73,1,-1,0,unknown,no
54,blue-collar,married,primary,0,258,0,0,25,may,1.43,1,88,1,failure,no
29,admin.,single,secondary,0,265,1,0,25,may,5.07,1,-1,0,unknown,no
32,technician,single,secondary,0,2979,0,0,25,may,2.6,1,-1,0,unknown,no
38,housemaid,married,secondary,0,110,0,0,25,may,2.78,1,-1,0,unknown,no
42,technician,married,secondary,0,994,1,0,25,may,6.08,5,-1,0,unknown,no
37,technician,married,tertiary,0,732,0,0,25,may,5.9,1,-1,0,unknown,no
47,technician,married,secondary,0,0,1,0,25,may,3.9,1,-1,0,unknown,no
27,student,single,tertiary,0,118,0,0,25,may,1.87,1,-1,0,unknown,no
32,admin.,married,secondary,0,31,0,0,25,may,1.68,1,-1,0,unknown,no
33,technician,single,secondary,0,2583,0,0,25,may,4.02,1,108,1,failure,no
28,self-employed,single,tertiary,0,2503,0,0,25,may,7.1,1,-1,0,unknown,yes
49,technician,married,tertiary,0,1843,1,0,25,may,4.48,1,-1,0,unknown,no
29,technician,single,secondary,0,594,0,0,25,may,2.13,1,-1,0,unknown,no
60,retired,divorced,tertiary,0,439,0,1,25,may,7.73,1,321,1,failure,yes
29,technician,single,secondary,0,590,0,0,25,may,2.07,1,-1,0,unknown,yes
35,technician,single,secondary,0,204,1,0,25,may,3.93,1,-1,0,unknown,yes
26,blue-collar,single,tertiary,0,567,0,0,25,may,7.02,1,-1,0,unknown,yes
28,unemployed,married,tertiary,0,482,0,0,25,may,1.98,1,-1,0,unknown,yes
34,technician,single,tertiary,0,612,0,0,25,may,1.52,1,-1,0,unknown,no
54,technician,married,secondary,0,1299,1,0,25,may,1.73,1,-1,0,unknown,no
26,student,single,tertiary,0,5169,1,0,25,may,6.62,1,35,2,failure,yes
26,student,single,tertiary,0,5741,0,0,25,may,5.45,1,-1,0,unknown,no
20,student,single,secondary,0,162,0,0,25,may,1.77,2,-1,0,unknown,no
36,services,married,tertiary,0,562,0,0,25,may,1.5,1,-1,0,unknown,no
35,management,single,tertiary,0,2988,1,0,25,may,2.98,1,-1,0,unknown,no
35,management,single,tertiary,0,2486,1,0,25,may,4.42,1,-1,0,unknown,no
36,management,single,tertiary,0,1379,0,0,25,may,3.15,1,186,1,failure,yes
33,admin.,divorced,tertiary,0,777,0,1,25,may,5.73,1,-1,0,unknown,no
33,services,married,tertiary,0,570,0,0,25,may,1.17,1,-1,0,unknown,no
28,technician,single,tertiary,0,386,0,0,25,may,14.45,1,-1,0,unknown,yes
28,technician,single,tertiary,0,0,1,0,25,may,4.48,1,40,2,failure,yes
30,admin.,married,tertiary,0,501,1,1,25,may,1.53,1,-1,0,unknown,no
49,technician,divorced,secondary,0,972,0,0,25,may,10.22,2,-1,0,unknown,no
28,management,single,tertiary,0,957,0,0,25,may,15.25,2,-1,0,unknown,yes
44,services,married,secondary,0,27,0,0,25,may,8.08,1,-1,0,unknown,no
56,retired,married,tertiary,0,281,0,0,25,may,3.08,1,83,2,success,no
37,admin.,married,secondary,0,0,1,0,25,may,3.33,1,-1,0,unknown,no
30,technician,single,secondary,0,156,1,0,25,may,2.62,4,363,5,failure,no
50,services,divorced,secondary,0,641,0,0,25,may,2.13,3,-1,0,unknown,no
40,technician,married,secondary,0,312,0,0,25,may,10.2,7,-1,0,unknown,yes
37,entrepreneur,married,primary,0,0,0,0,25,may,2.72,1,-1,0,unknown,no
34,admin.,married,secondary,0,75,1,1,25,may,1.85,1,-1,0,unknown,no
24,blue-collar,single,secondary,0,167,0,1,25,may,4.8,1,96,2,success,yes
34,management,married,secondary,0,724,1,0,25,may,5.08,1,-1,0,unknown,no
31,admin.,single,tertiary,0,117,1,0,25,may,1.28,1,-1,0,unknown,no
38,management,married,tertiary,0,93,1,0,25,may,1.23,1,272,4,failure,no
30,blue-collar,single,secondary,0,411,0,0,25,may,1.92,1,-1,0,unknown,no
34,management,single,tertiary,0,5086,0,0,25,may,3.55,4,-1,0,unknown,yes
55,retired,married,secondary,0,393,0,1,25,may,2.93,1,-1,0,unknown,no
30,admin.,married,secondary,0,1165,0,0,25,may,3.42,1,35,2,failure,no
45,technician,married,secondary,0,5749,0,0,25,may,3,1,-1,0,unknown,no
28,student,married,tertiary,0,803,1,0,25,may,5.4,1,-1,0,unknown,no
31,admin.,single,secondary,0,8626,0,0,25,may,2.65,1,111,1,failure,no
46,other,married,primary,0,0,0,0,25,may,1.45,2,-1,0,unknown,no
28,admin.,single,secondary,0,707,1,0,25,may,3.77,1,-1,0,unknown,yes
37,management,married,tertiary,0,900,1,0,25,may,1.93,1,18,3,failure,no
39,management,married,tertiary,0,246,1,0,25,may,3.62,1,306,8,failure,no
34,management,single,tertiary,0,747,0,0,25,may,1.82,1,-1,0,unknown,no
38,admin.,married,secondary,0,755,1,0,25,may,8.85,1,97,1,success,no
36,admin.,married,secondary,0,1054,1,0,25,may,3.57,1,-1,0,unknown,no
37,self-employed,married,tertiary,0,2211,1,0,25,may,2.38,1,-1,0,unknown,no
37,services,married,secondary,0,466,1,1,25,may,6.28,1,-1,0,unknown,yes
32,services,single,secondary,0,152,1,0,25,may,2.63,2,-1,0,unknown,yes
33,management,married,secondary,0,369,0,0,25,may,1.92,2,103,1,success,no
28,management,married,secondary,0,466,1,0,25,may,2.05,2,-1,0,unknown,no
36,technician,married,tertiary,0,911,1,1,25,may,1.95,2,21,3,failure,yes
55,management,married,tertiary,0,496,0,0,25,may,1.42,1,-1,0,unknown,no
31,technician,single,secondary,0,863,1,0,25,may,2.77,3,111,6,failure,no
33,blue-collar,single,secondary,0,4464,1,0,25,may,3.62,1,-1,0,unknown,no
29,admin.,married,tertiary,0,238,0,0,25,may,5.73,2,88,1,failure,yes
54,unemployed,married,secondary,0,1561,0,0,25,may,5.87,3,186,2,failure,yes
39,services,married,secondary,0,1179,0,0,25,may,4.73,1,-1,0,unknown,yes
29,technician,single,secondary,0,6,0,0,25,may,5.25,1,-1,0,unknown,yes
32,technician,single,tertiary,0,654,1,0,25,may,10.25,4,-1,0,unknown,yes
34,management,married,tertiary,0,333,0,0,25,may,2.83,1,-1,0,unknown,no
37,unemployed,married,tertiary,0,7620,0,0,25,may,1.67,3,-1,0,unknown,no
27,student,single,secondary,0,253,0,0,25,may,4.03,2,-1,0,unknown,yes
32,technician,single,tertiary,0,705,1,0,25,may,6.9,2,35,4,failure,yes
33,technician,single,tertiary,0,109,1,1,25,may,10.02,2,10,7,failure,yes
40,blue-collar,married,primary,0,-310,1,1,26,may,2.22,2,363,5,failure,no
48,management,single,tertiary,0,5689,0,0,26,may,8.78,2,103,1,success,no
60,management,married,tertiary,0,205,0,0,26,may,1.78,2,-1,0,unknown,no
37,services,married,secondary,0,2915,0,0,26,may,5.23,2,-1,0,unknown,no
32,management,married,tertiary,0,937,0,0,26,may,1.02,1,190,1,failure,no
40,management,married,secondary,0,363,1,1,26,may,2.25,1,104,2,failure,no
35,blue-collar,single,secondary,0,142,1,0,26,may,4.88,2,19,3,failure,no
42,technician,married,secondary,0,1066,0,0,26,may,2.08,1,104,3,success,no
34,management,single,tertiary,0,699,0,0,26,may,1.1,1,-1,0,unknown,no
55,management,married,tertiary,0,42,0,0,26,may,5.3,1,-1,0,unknown,no
30,technician,married,tertiary,0,1570,1,0,26,may,4.33,1,-1,0,unknown,no
32,technician,single,tertiary,0,2340,0,0,26,may,1.57,1,97,2,success,no
30,management,single,tertiary,0,320,0,0,26,may,2.33,1,-1,0,unknown,no
52,unemployed,married,secondary,0,5091,0,0,26,may,5.15,1,-1,0,unknown,no
30,technician,single,tertiary,0,411,0,0,26,may,1.85,1,35,1,failure,no
32,services,single,secondary,0,995,1,0,26,may,1.98,1,-1,0,unknown,no
44,management,married,tertiary,0,2365,0,1,26,may,2.65,3,-1,0,unknown,no
43,management,married,tertiary,0,79,0,0,26,may,10.67,1,-1,0,unknown,yes
26,student,single,secondary,0,8015,0,0,26,may,1.82,1,-1,0,unknown,no
25,student,single,secondary,0,715,0,0,26,may,3.62,1,-1,0,unknown,no
26,management,married,tertiary,0,243,0,0,26,may,8.03,1,-1,0,unknown,yes
36,management,married,tertiary,0,753,0,0,26,may,1.18,5,40,4,failure,no
40,unemployed,married,secondary,0,1289,0,0,26,may,4.33,2,-1,0,unknown,no
29,other,single,secondary,0,923,0,0,26,may,5.55,1,-1,0,unknown,no
30,technician,single,secondary,0,707,0,0,26,may,3.8,1,-1,0,unknown,no
27,technician,single,secondary,0,405,0,0,26,may,4.27,1,-1,0,unknown,no
31,management,single,tertiary,0,816,1,0,26,may,5.03,1,40,1,failure,no
33,technician,single,secondary,0,4792,0,0,26,may,2.18,3,-1,0,unknown,no
25,management,single,tertiary,0,1602,1,0,26,may,2.57,1,-1,0,unknown,no
25,management,single,tertiary,0,1317,0,0,26,may,2.93,1,-1,0,unknown,yes
51,entrepreneur,married,primary,0,1443,0,0,26,may,9.57,1,97,10,success,no
34,management,married,tertiary,0,47,0,0,26,may,4.07,1,-1,0,unknown,no
45,unemployed,married,secondary,0,1040,0,0,26,may,2.28,5,-1,0,unknown,no
33,management,married,tertiary,0,1778,0,0,26,may,2.23,1,103,1,success,no
54,other,married,secondary,0,1157,0,0,26,may,1.63,2,-1,0,unknown,no
58,unemployed,married,secondary,0,68,0,0,26,may,2.82,2,-1,0,unknown,no
27,management,single,tertiary,0,207,0,0,26,may,4,4,-1,0,unknown,no
26,self-employed,single,tertiary,0,560,0,0,26,may,2.03,2,-1,0,unknown,no
35,technician,married,tertiary,0,8029,1,0,26,may,2.78,1,285,4,success,no
25,student,single,tertiary,0,241,0,0,26,may,5.85,1,-1,0,unknown,no
58,retired,married,secondary,0,2714,0,0,26,may,2.75,1,287,2,failure,yes
60,retired,divorced,tertiary,0,4,1,0,26,may,6.67,3,358,2,failure,no
35,technician,single,secondary,0,1693,1,0,26,may,0.97,1,105,1,success,no
54,technician,married,tertiary,0,6507,0,0,26,may,2.42,1,-1,0,unknown,no
41,management,married,tertiary,0,3769,1,0,26,may,1.57,1,-1,0,unknown,no
25,admin.,single,tertiary,0,220,0,0,26,may,1.13,1,-1,0,unknown,no
27,unemployed,single,primary,0,223,0,0,26,may,1.72,1,-1,0,unknown,no
26,admin.,single,tertiary,0,2170,1,0,26,may,1.35,1,29,1,failure,no
32,technician,divorced,tertiary,0,267,0,0,26,may,2.13,1,-1,0,unknown,no
58,retired,married,primary,0,928,0,0,26,may,5.07,1,-1,0,unknown,no
43,management,married,tertiary,0,228,1,0,26,may,0.92,1,113,1,failure,no
59,management,divorced,tertiary,0,81,0,0,26,may,2.33,1,-1,0,unknown,no
31,technician,married,secondary,0,180,0,0,26,may,3.7,1,70,2,success,no
52,technician,married,secondary,0,195,1,0,26,may,2.42,1,98,2,failure,no
60,retired,married,tertiary,0,846,0,0,26,may,22.43,1,-1,0,unknown,yes
43,management,divorced,tertiary,0,36,0,0,26,may,1.97,1,102,2,failure,no
28,self-employed,single,tertiary,0,805,0,0,26,may,1.15,1,99,1,success,no
59,management,married,tertiary,0,1831,0,0,26,may,4.08,2,98,2,failure,no
28,admin.,single,tertiary,0,336,0,0,26,may,2.25,1,-1,0,unknown,no
25,management,single,tertiary,0,530,0,0,26,may,1.47,1,-1,0,unknown,no
50,management,married,tertiary,0,2635,0,0,26,may,5.05,2,-1,0,unknown,no
25,student,single,tertiary,0,326,0,0,26,may,6.5,1,-1,0,unknown,yes
57,self-employed,married,tertiary,0,350,0,0,26,may,2.2,6,112,3,failure,no
51,management,married,tertiary,0,583,0,0,26,may,1.82,1,-1,0,unknown,no
26,student,single,secondary,0,100,0,0,26,may,7.42,1,-1,0,unknown,yes
31,management,married,tertiary,0,2196,1,0,26,may,4.98,2,-1,0,unknown,no
34,management,single,tertiary,0,0,0,0,26,may,1.55,1,-1,0,unknown,no
49,technician,single,secondary,0,0,1,0,26,may,3.72,1,-1,0,unknown,no
34,housemaid,married,tertiary,0,0,0,0,26,may,2.35,1,188,1,failure,no
46,management,married,tertiary,0,0,0,0,26,may,6.68,1,-1,0,unknown,no
30,self-employed,single,tertiary,0,166,0,0,26,may,2.27,1,-1,0,unknown,no
32,technician,married,tertiary,0,4089,0,0,26,may,1.9,7,287,3,failure,no
46,technician,married,secondary,0,2501,0,0,26,may,5.38,1,-1,0,unknown,no
44,technician,single,tertiary,0,643,0,0,26,may,3.7,3,-1,0,unknown,no
34,technician,married,tertiary,0,0,0,0,26,may,0.97,1,-1,0,unknown,no
29,services,married,secondary,0,1135,1,0,26,may,6.78,2,98,1,success,no
32,management,married,tertiary,0,410,1,0,26,may,4.2,2,-1,0,unknown,no
36,admin.,single,tertiary,0,635,0,0,26,may,1.33,1,102,1,failure,no
36,technician,single,secondary,0,144,0,0,26,may,1.45,1,308,2,failure,no
55,technician,divorced,secondary,0,217,1,1,26,may,2.93,1,-1,0,unknown,no
25,student,single,secondary,0,304,0,0,26,may,3.77,2,-1,0,unknown,yes
26,student,single,tertiary,0,39,0,0,26,may,6.6,3,-1,0,unknown,yes
21,blue-collar,single,secondary,0,164,0,0,26,may,4.33,1,-1,0,unknown,no
53,blue-collar,married,primary,0,655,1,0,26,may,1.72,2,-1,0,unknown,no
56,services,divorced,primary,0,23,0,0,26,may,1.8,4,-1,0,unknown,no
34,technician,single,secondary,0,2178,1,0,26,may,0.68,1,-1,0,unknown,no
28,admin.,married,secondary,0,0,1,1,26,may,1.48,1,-1,0,unknown,no
28,admin.,married,secondary,0,147,1,1,26,may,1.37,1,-1,0,unknown,no
29,management,single,tertiary,0,2907,1,0,26,may,2.5,1,-1,0,unknown,no
34,management,married,tertiary,0,402,0,0,26,may,2.45,1,-1,0,unknown,no
28,technician,single,secondary,0,6551,0,0,26,may,6.03,1,77,1,failure,no
33,admin.,single,tertiary,0,1077,0,0,26,may,1.97,2,-1,0,unknown,no
26,student,single,tertiary,0,255,0,0,26,may,4.4,2,-1,0,unknown,no
60,retired,married,tertiary,0,3461,0,0,26,may,1.57,2,112,2,failure,no
29,student,single,tertiary,0,795,0,0,26,may,4.3,1,-1,0,unknown,no
25,technician,single,secondary,0,1847,0,0,26,may,2.28,2,-1,0,unknown,no
60,management,married,tertiary,0,1574,0,0,26,may,3.15,2,349,1,failure,no
32,management,single,tertiary,0,312,0,0,26,may,3.47,2,98,2,success,yes
25,admin.,married,tertiary,0,906,0,0,26,may,4.22,1,-1,0,unknown,yes
21,admin.,single,secondary,0,524,0,0,26,may,3.08,1,-1,0,unknown,yes
34,management,single,tertiary,0,2555,1,0,26,may,2.15,2,-1,0,unknown,no
32,management,married,tertiary,0,8,1,0,26,may,2.92,2,-1,0,unknown,no
24,technician,single,secondary,0,1234,0,0,27,may,8,2,-1,0,unknown,no
41,self-employed,single,tertiary,0,1081,0,0,27,may,3.82,3,-1,0,unknown,yes
50,admin.,married,tertiary,0,843,0,1,27,may,1.18,3,-1,0,unknown,no
44,technician,single,tertiary,0,2033,0,0,27,may,2.63,1,-1,0,unknown,no
47,admin.,married,tertiary,0,2279,1,1,27,may,2.68,1,-1,0,unknown,no
30,admin.,single,secondary,0,983,1,0,27,may,3.15,2,-1,0,unknown,yes
29,self-employed,married,tertiary,0,2305,0,0,27,may,1.37,2,-1,0,unknown,no
